epoch_millis,thread_label,page
1783518772098,bot-browsing-35,PRODUCT_DETAIL
1783518774636,bot-searching-45,HOME
1783518774668,bot-searching-44,ABOUT
1783518774685,bot-searching-45,PRODUCTS
1783518774788,bot-searching-45,PRODUCT_DETAIL_CART
1783518774969,bot-searching-46,HOME
1783518774983,bot-searching-44,PRODUCTS
1783518775134,bot-searching-45,PRODUCTS
1783518776205,bot-browsing-23,PRODUCTS
1783518780863,bot-browsing-47,HOME
1783518781765,bot-searching-44,PRODUCT_DETAIL_NOCART
1783518781926,bot-searching-44,PRODUCTS
1783518783380,bot-browsing-39,PRODUCT_DETAIL
1783518783646,bot-browsing-35,PRODUCTS
1783518785683,bot-searching-46,PRODUCTS
1783518785794,bot-searching-46,PRODUCT_DETAIL_CART
1783518786053,bot-searching-46,HOME
1783518786201,bot-searching-46,PRODUCTS
1783518795639,bot-browsing-42,PRODUCT_DETAIL
1783518798624,bot-searching-48,HOME
1783518801043,bot-browsing-32,PRODUCT_DETAIL
1783518803148,bot-browsing-40,HOME
1783518803722,bot-browsing-22,PRODUCTS
1783518806601,bot-searching-48,PRODUCTS
1783518806683,bot-searching-48,PRODUCT_DETAIL_CART
1783518807191,bot-browsing-38,HOME
1783518809078,bot-browsing-49,HOME
1783518810172,bot-browsing-40,CONTACT
1783518810191,bot-form_filling-50,ABOUT
1783518810240,bot-form_filling-50,HOME
1783518810713,bot-form_filling-50,ABOUT
1783518810761,bot-form_filling-50,CONTACT
1783518812631,bot-browsing-42,CONTACT
1783518814826,bot-form_filling-50,SUBMIT_CONTACT
1783518816232,bot-browsing-49,ABOUT
1783518817032,bot-browsing-39,PRODUCTS
1783518817357,bot-form_filling-50,HOME
1783518820389,bot-browsing-38,CONTACT
1783518822943,bot-browsing-40,HOME
1783518824770,bot-browsing-35,ABOUT
1783518826689,bot-browsing-39,PRODUCT_DETAIL
1783518830667,bot-browsing-40,PRODUCTS
1783518830998,bot-browsing-51,HOME
1783518833464,bot-browsing-38,PRODUCTS
